ED_num,AD_num,zohran25,cuomo25,lander25,total25,districtid,public_housing,selected_devs,cuomo_share,mamdani_share,lander_share,leader_name,category
ED   15,AD 27,85,197,7,318,27015,FALSE,FALSE,0.6194968553459119,0.2672955974842767,0.0220125786163522,Cuomo,Cuomo 60‑80%
ED   15,AD 28,65,70,8,160,28015,FALSE,FALSE,0.4375,0.40625,0.05,Cuomo,Cuomo 40‑60%
ED   15,AD 29,7,19,0,30,29015,FALSE,FALSE,0.6333333333333333,0.23333333333333334,0,Cuomo,Cuomo 60‑80%
ED   15,AD 30,121,29,3,158,30015,FALSE,FALSE,0.18354430379746836,0.7658227848101266,0.0189873417721519,Mamdani,Mamdani 60‑80%
ED   15,AD 31,87,135,10,261,31015,FALSE,FALSE,0.5172413793103449,0.3333333333333333,0.038314176245210725,Cuomo,Cuomo 40‑60%
ED   15,AD 32,60,44,1,114,32015,FALSE,FALSE,0.38596491228070173,0.5263157894736842,0.008771929824561403,Mamdani,Mamdani 40‑60%
ED   15,AD 33,132,76,3,220,33015,FALSE,FALSE,0.34545454545454546,0.6,0.013636363636363636,Mamdani,Mamdani 60‑80%
ED   15,AD 34,69,39,8,119,34015,FALSE,FALSE,0.3277310924369748,0.5798319327731093,0.06722689075630252,Mamdani,Mamdani 40‑60%
ED   15,AD 35,53,87,2,161,35015,FALSE,FALSE,0.5403726708074534,0.32919254658385094,0.012422360248447204,Cuomo,Cuomo 40‑60%
ED   15,AD 36,115,13,11,149,36015,FALSE,FALSE,0.087248322147651,0.7718120805369127,0.0738255033557047,Mamdani,Mamdani 60‑80%
ED   15,AD 37,42,36,4,84,37015,FALSE,FALSE,0.42857142857142855,0.5,0.047619047619047616,Mamdani,Mamdani 40‑60%
ED   15,AD 38,106,67,7,199,38015,FALSE,FALSE,0.33668341708542715,0.5326633165829145,0.035175879396984924,Mamdani,Mamdani 40‑60%
ED   15,AD 39,155,93,10,262,39015,FALSE,FALSE,0.3549618320610687,0.5916030534351145,0.03816793893129771,Mamdani,Mamdani 40‑60%
ED   15,AD 40,57,29,7,109,40015,FALSE,FALSE,0.26605504587155965,0.5229357798165137,0.06422018348623854,Mamdani,Mamdani 40‑60%
ED   15,AD 41,23,89,0,114,41015,FALSE,FALSE,0.7807017543859649,0.20175438596491227,0,Cuomo,Cuomo 60‑80%
ED   15,AD 42,199,136,14,385,42015,FALSE,FALSE,0.35324675324675325,0.5168831168831168,0.03636363636363636,Mamdani,Mamdani 40‑60%
ED   15,AD 43,122,151,9,307,43015,FALSE,FALSE,0.49185667752442996,0.3973941368078176,0.029315960912052116,Cuomo,Cuomo 40‑60%
ED   15,AD 44,201,55,69,350,44015,FALSE,FALSE,0.15714285714285714,0.5742857142857143,0.19714285714285715,Mamdani,Mamdani 40‑60%
ED   15,AD 45,11,174,2,191,45015,FALSE,FALSE,0.9109947643979057,0.05759162303664921,0.010471204188481676,Cuomo,Cuomo 80%+
ED   15,AD 46,134,49,26,231,46015,FALSE,FALSE,0.21212121212121213,0.5800865800865801,0.11255411255411256,Mamdani,Mamdani 40‑60%
ED   15,AD 47,28,25,1,58,47015,FALSE,FALSE,0.43103448275862066,0.4827586206896552,0.017241379310344827,Mamdani,Mamdani 40‑60%
ED   15,AD 48,83,195,17,313,48015,FALSE,FALSE,0.6230031948881789,0.26517571884984026,0.054313099041533544,Cuomo,Cuomo 60‑80%
ED   15,AD 49,41,28,1,78,49015,FALSE,FALSE,0.358974358974359,0.5256410256410257,0.01282051282051282,Mamdani,Mamdani 40‑60%
ED   15,AD 50,291,44,81,439,50015,FALSE,FALSE,0.10022779043280182,0.662870159453303,0.1845102505694761,Mamdani,Mamdani 60‑80%
ED   15,AD 51,144,75,13,239,51015,FALSE,FALSE,0.3138075313807531,0.602510460251046,0.05439330543933055,Mamdani,Mamdani 60‑80%
ED   15,AD 52,135,153,124,475,52015,FALSE,FALSE,0.32210526315789473,0.28421052631578947,0.26105263157894737,Cuomo,Cuomo 0‑40%
ED   15,AD 53,304,34,24,370,53015,FALSE,FALSE,0.0918918918918919,0.8216216216216217,0.06486486486486487,Mamdani,Mamdani 80%+
ED   15,AD 54,32,43,0,87,54015,FALSE,FALSE,0.4942528735632184,0.367816091954023,0,Cuomo,Cuomo 40‑60%
ED   15,AD 55,164,97,5,293,55015,FALSE,FALSE,0.3310580204778157,0.5597269624573379,0.017064846416382253,Mamdani,Mamdani 40‑60%
ED   15,AD 56,67,55,1,132,56015,TRUE,FALSE,0.4166666666666667,0.5075757575757576,0.007575757575757576,Mamdani,Mamdani 40‑60%
ED   15,AD 57,255,97,86,489,57015,FALSE,FALSE,0.1983640081799591,0.5214723926380368,0.17586912065439672,Mamdani,Mamdani 40‑60%
ED   15,AD 58,43,165,0,243,58015,FALSE,FALSE,0.6790123456790124,0.17695473251028807,0,Cuomo,Cuomo 60‑80%
ED   15,AD 59,32,106,4,158,59015,FALSE,FALSE,0.6708860759493671,0.20253164556962025,0.02531645569620253,Cuomo,Cuomo 60‑80%
ED   15,AD 60,47,152,6,225,60015,FALSE,FALSE,0.6755555555555556,0.2088888888888889,0.02666666666666667,Cuomo,Cuomo 60‑80%
ED   15,AD 61,83,70,13,191,61015,FALSE,FALSE,0.36649214659685864,0.43455497382198954,0.06806282722513089,Mamdani,Mamdani 40‑60%
ED   15,AD 62,31,47,7,96,62015,FALSE,FALSE,0.4895833333333333,0.3229166666666667,0.07291666666666667,Cuomo,Cuomo 40‑60%
ED   15,AD 63,55,62,25,160,63015,FALSE,FALSE,0.3875,0.34375,0.15625,Cuomo,Cuomo 0‑40%
ED   15,AD 64,38,47,10,103,64015,FALSE,FALSE,0.4563106796116505,0.36893203883495146,0.0970873786407767,Cuomo,Cuomo 40‑60%
ED   15,AD 65,102,84,30,232,65015,FALSE,FALSE,0.3620689655172414,0.4396551724137931,0.12931034482758622,Mamdani,Mamdani 40‑60%
ED   15,AD 66,143,161,123,474,66015,FALSE,FALSE,0.339662447257384,0.30168776371308015,0.25949367088607594,Cuomo,Cuomo 0‑40%
ED   15,AD 67,77,225,150,514,67015,FALSE,FALSE,0.4377431906614786,0.14980544747081712,0.2918287937743191,Cuomo,Cuomo 40‑60%
ED   15,AD 68,28,70,0,107,68015,TRUE,FALSE,0.6542056074766355,0.2616822429906542,0,Cuomo,Cuomo 60‑80%
ED   15,AD 69,163,135,34,381,69015,FALSE,FALSE,0.3543307086614173,0.42782152230971127,0.08923884514435695,Mamdani,Mamdani 40‑60%
ED   15,AD 70,123,81,8,235,70015,FALSE,FALSE,0.3446808510638298,0.5234042553191489,0.03404255319148936,Mamdani,Mamdani 40‑60%
ED   15,AD 71,189,71,40,316,71015,FALSE,FALSE,0.22468354430379747,0.5981012658227848,0.12658227848101267,Mamdani,Mamdani 40‑60%
ED   15,AD 72,133,160,6,314,72015,FALSE,FALSE,0.5095541401273885,0.42356687898089174,0.01910828025477707,Cuomo,Cuomo 40‑60%
ED   15,AD 73,152,116,66,364,73015,FALSE,FALSE,0.31868131868131866,0.4175824175824176,0.1813186813186813,Mamdani,Mamdani 40‑60%
ED   15,AD 74,221,183,127,580,74015,FALSE,FALSE,0.31551724137931036,0.3810344827586207,0.2189655172413793,Mamdani,Mamdani 0‑40%
ED   15,AD 75,82,28,26,162,75015,FALSE,FALSE,0.1728395061728395,0.5061728395061729,0.16049382716049382,Mamdani,Mamdani 40‑60%
ED   15,AD 76,246,132,81,495,76015,FALSE,FALSE,0.26666666666666666,0.49696969696969695,0.16363636363636364,Mamdani,Mamdani 40‑60%
ED   15,AD 77,1,6,0,9,77015,FALSE,FALSE,0.6666666666666666,0.1111111111111111,0,Cuomo,Cuomo 60‑80%
ED   15,AD 78,14,11,0,26,78015,FALSE,FALSE,0.4230769230769231,0.5384615384615384,0,Mamdani,Mamdani 40‑60%
ED   15,AD 79,64,78,1,157,79015,FALSE,FALSE,0.4968152866242038,0.40764331210191085,0.006369426751592357,Cuomo,Cuomo 40‑60%
ED   15,AD 80,91,99,7,218,80015,FALSE,FALSE,0.4541284403669725,0.41743119266055045,0.03211009174311927,Cuomo,Cuomo 40‑60%
ED   15,AD 81,61,106,49,245,81015,FALSE,FALSE,0.4326530612244898,0.24897959183673468,0.2,Cuomo,Cuomo 40‑60%
ED   15,AD 82,89,84,1,186,82015,FALSE,FALSE,0.45161290322580644,0.478494623655914,0.005376344086021506,Mamdani,Mamdani 40‑60%
ED   15,AD 83,55,121,3,191,83015,FALSE,FALSE,0.6335078534031413,0.2879581151832461,0.015706806282722512,Cuomo,Cuomo 60‑80%
ED   15,AD 84,38,66,2,114,84015,FALSE,FALSE,0.5789473684210527,0.3333333333333333,0.017543859649122806,Cuomo,Cuomo 40‑60%
ED   15,AD 85,78,169,4,284,85015,FALSE,FALSE,0.5950704225352113,0.2746478873239437,0.014084507042253521,Cuomo,Cuomo 40‑60%
ED   15,AD 86,44,63,2,121,86015,FALSE,FALSE,0.5206611570247934,0.36363636363636365,0.01652892561983471,Cuomo,Cuomo 40‑60%
ED   15,AD 87,86,176,4,306,87015,FALSE,FALSE,0.5751633986928104,0.28104575163398693,0.013071895424836602,Cuomo,Cuomo 40‑60%
ED   16,AD 23,41,60,10,131,23016,FALSE,FALSE,0.4580152671755725,0.31297709923664124,0.07633587786259542,Cuomo,Cuomo 40‑60%
ED   16,AD 24,43,54,2,103,24016,FALSE,FALSE,0.5242718446601942,0.4174757281553398,0.019417475728155338,Cuomo,Cuomo 40‑60%
ED   16,AD 25,55,164,9,242,25016,FALSE,FALSE,0.6776859504132231,0.22727272727272727,0.0371900826446281,Cuomo,Cuomo 60‑80%
ED   16,AD 26,88,118,22,247,26016,FALSE,FALSE,0.4777327935222672,0.3562753036437247,0.08906882591093117,Cuomo,Cuomo 40‑60%
ED   16,AD 27,48,100,5,163,27016,FALSE,FALSE,0.6134969325153374,0.294478527607362,0.03067484662576687,Cuomo,Cuomo 60‑80%
ED   16,AD 28,0,2,0,2,28016,FALSE,FALSE,1,0,0,Cuomo,Cuomo 80%+
ED   16,AD 29,21,38,1,64,29016,FALSE,FALSE,0.59375,0.328125,0.015625,Cuomo,Cuomo 40‑60%
ED   16,AD 30,149,67,5,234,30016,FALSE,FALSE,0.2863247863247863,0.6367521367521367,0.021367521367521368,Mamdani,Mamdani 60‑80%
ED   16,AD 31,33,52,3,105,31016,FALSE,FALSE,0.49523809523809526,0.3142857142857143,0.02857142857142857,Cuomo,Cuomo 40‑60%
ED   16,AD 32,11,26,0,41,32016,FALSE,FALSE,0.6341463414634146,0.2682926829268293,0,Cuomo,Cuomo 60‑80%
ED   16,AD 33,155,87,4,255,33016,FALSE,FALSE,0.3411764705882353,0.6078431372549019,0.01568627450980392,Mamdani,Mamdani 60‑80%
ED   16,AD 34,39,30,5,86,34016,FALSE,FALSE,0.3488372093023256,0.45348837209302323,0.05813953488372093,Mamdani,Mamdani 40‑60%
ED   16,AD 35,102,126,3,279,35016,FALSE,FALSE,0.45161290322580644,0.3655913978494624,0.010752688172043012,Cuomo,Cuomo 40‑60%
ED   16,AD 36,268,66,33,383,36016,FALSE,FALSE,0.17232375979112272,0.6997389033942559,0.08616187989556136,Mamdani,Mamdani 60‑80%
ED   16,AD 37,132,29,6,173,37016,FALSE,FALSE,0.1676300578034682,0.7630057803468208,0.03468208092485549,Mamdani,Mamdani 60‑80%
ED   16,AD 38,16,4,2,24,38016,FALSE,FALSE,0.16666666666666666,0.6666666666666666,0.08333333333333333,Mamdani,Mamdani 60‑80%
ED   16,AD 39,20,5,1,26,39016,FALSE,FALSE,0.19230769230769232,0.7692307692307693,0.038461538461538464,Mamdani,Mamdani 60‑80%
ED   16,AD 40,41,62,4,125,40016,FALSE,FALSE,0.496,0.328,0.032,Cuomo,Cuomo 40‑60%
ED   16,AD 41,35,89,9,146,41016,FALSE,FALSE,0.6095890410958904,0.23972602739726026,0.06164383561643835,Cuomo,Cuomo 60‑80%
ED   16,AD 42,154,112,11,309,42016,FALSE,FALSE,0.36245954692556637,0.49838187702265374,0.03559870550161812,Mamdani,Mamdani 40‑60%
ED   16,AD 43,159,101,8,291,43016,FALSE,FALSE,0.3470790378006873,0.5463917525773195,0.027491408934707903,Mamdani,Mamdani 40‑60%
ED   16,AD 44,224,78,154,506,44016,FALSE,FALSE,0.1541501976284585,0.4426877470355731,0.30434782608695654,Mamdani,Mamdani 40‑60%
ED   16,AD 45,17,272,5,307,45016,FALSE,FALSE,0.8859934853420195,0.05537459283387622,0.016286644951140065,Cuomo,Cuomo 80%+
ED   16,AD 46,165,64,29,278,46016,FALSE,FALSE,0.2302158273381295,0.5935251798561151,0.10431654676258993,Mamdani,Mamdani 40‑60%
ED   16,AD 47,27,38,3,71,47016,FALSE,FALSE,0.5352112676056338,0.38028169014084506,0.04225352112676056,Cuomo,Cuomo 40‑60%
ED   16,AD 48,78,213,7,319,48016,FALSE,FALSE,0.6677115987460815,0.2445141065830721,0.0219435736677116,Cuomo,Cuomo 60‑80%
ED   16,AD 49,66,39,15,135,49016,FALSE,FALSE,0.28888888888888886,0.4888888888888889,0.1111111111111111,Mamdani,Mamdani 40‑60%
ED   16,AD 50,365,42,70,497,50016,FALSE,FALSE,0.08450704225352113,0.7344064386317908,0.14084507042253522,Mamdani,Mamdani 60‑80%
ED   16,AD 51,156,70,20,262,51016,FALSE,FALSE,0.26717557251908397,0.5954198473282443,0.07633587786259542,Mamdani,Mamdani 40‑60%
ED   16,AD 52,223,160,220,677,52016,FALSE,FALSE,0.2363367799113737,0.3293943870014771,0.3249630723781389,Mamdani,Mamdani 0‑40%
ED   16,AD 53,379,39,22,447,53016,FALSE,FALSE,0.087248322147651,0.8478747203579419,0.049217002237136466,Mamdani,Mamdani 80%+
ED   16,AD 54,18,23,0,52,54016,FALSE,FALSE,0.4423076923076923,0.34615384615384615,0,Cuomo,Cuomo 40‑60%
ED   16,AD 55,98,149,5,300,55016,FALSE,FALSE,0.49666666666666665,0.32666666666666666,0.016666666666666666,Cuomo,Cuomo 40‑60%
ED   16,AD 56,154,56,12,242,56016,FALSE,FALSE,0.23140495867768596,0.6363636363636364,0.049586776859504134,Mamdani,Mamdani 60‑80%
ED   16,AD 57,327,50,113,542,57016,FALSE,FALSE,0.09225092250922509,0.6033210332103321,0.20848708487084872,Mamdani,Mamdani 60‑80%
ED   16,AD 58,41,164,3,229,58016,FALSE,FALSE,0.7161572052401747,0.17903930131004367,0.013100436681222707,Cuomo,Cuomo 60‑80%
ED   16,AD 59,49,123,1,193,59016,FALSE,FALSE,0.6373056994818653,0.2538860103626943,0.0051813471502590676,Cuomo,Cuomo 60‑80%
ED   16,AD 60,76,182,2,287,60016,FALSE,FALSE,0.6341463414634146,0.26480836236933797,0.006968641114982578,Cuomo,Cuomo 60‑80%
ED   16,AD 61,58,43,9,122,61016,FALSE,FALSE,0.3524590163934426,0.47540983606557374,0.07377049180327869,Mamdani,Mamdani 40‑60%
ED   16,AD 62,22,58,8,102,62016,FALSE,FALSE,0.5686274509803921,0.21568627450980393,0.0784313725490196,Cuomo,Cuomo 40‑60%
ED   16,AD 63,89,74,13,208,63016,FALSE,FALSE,0.3557692307692308,0.42788461538461536,0.0625,Mamdani,Mamdani 40‑60%
ED   16,AD 64,41,65,9,129,64016,FALSE,FALSE,0.5038759689922481,0.3178294573643411,0.06976744186046512,Cuomo,Cuomo 40‑60%
ED   16,AD 65,47,64,16,144,65016,FALSE,FALSE,0.4444444444444444,0.3263888888888889,0.1111111111111111,Cuomo,Cuomo 40‑60%
ED   16,AD 66,177,134,164,527,66016,FALSE,FALSE,0.25426944971537,0.33586337760910817,0.3111954459203036,Mamdani,Mamdani 0‑40%
ED   16,AD 67,137,272,153,634,67016,FALSE,FALSE,0.42902208201892744,0.21608832807570977,0.24132492113564669,Cuomo,Cuomo 40‑60%
ED   16,AD 68,37,63,0,110,68016,TRUE,FALSE,0.5727272727272728,0.33636363636363636,0,Cuomo,Cuomo 40‑60%
ED   16,AD 69,82,63,63,230,69016,FALSE,FALSE,0.27391304347826084,0.3565217391304348,0.27391304347826084,Mamdani,Mamdani 0‑40%
ED   16,AD 70,349,93,39,530,70016,FALSE,FALSE,0.17547169811320754,0.6584905660377358,0.07358490566037736,Mamdani,Mamdani 60‑80%
ED   16,AD 71,171,85,16,290,71016,FALSE,FALSE,0.29310344827586204,0.5896551724137931,0.05517241379310345,Mamdani,Mamdani 40‑60%
ED   16,AD 72,64,83,0,150,72016,FALSE,FALSE,0.5533333333333333,0.4266666666666667,0,Cuomo,Cuomo 40‑60%
ED   16,AD 73,158,96,40,326,73016,FALSE,FALSE,0.294478527607362,0.48466257668711654,0.12269938650306748,Mamdani,Mamdani 40‑60%
ED   16,AD 74,245,211,176,704,74016,FALSE,FALSE,0.2997159090909091,0.34801136363636365,0.25,Mamdani,Mamdani 0‑40%
ED   16,AD 75,34,29,14,81,75016,FALSE,FALSE,0.35802469135802467,0.41975308641975306,0.1728395061728395,Mamdani,Mamdani 40‑60%
ED   16,AD 76,90,91,34,239,76016,FALSE,FALSE,0.3807531380753138,0.37656903765690375,0.14225941422594143,Cuomo,Cuomo 0‑40%
ED   16,AD 77,6,23,0,36,77016,FALSE,FALSE,0.6388888888888888,0.16666666666666666,0,Cuomo,Cuomo 60‑80%
ED   16,AD 78,23,60,0,92,78016,FALSE,FALSE,0.6521739130434783,0.25,0,Cuomo,Cuomo 60‑80%
ED   16,AD 79,6,7,0,14,79016,FALSE,FALSE,0.5,0.42857142857142855,0,Cuomo,Cuomo 40‑60%
ED   16,AD 80,108,76,6,207,80016,FALSE,FALSE,0.3671497584541063,0.5217391304347826,0.028985507246376812,Mamdani,Mamdani 40‑60%
ED   16,AD 81,56,85,37,202,81016,FALSE,FALSE,0.4207920792079208,0.27722772277227725,0.18316831683168316,Cuomo,Cuomo 40‑60%
ED   16,AD 82,86,77,2,178,82016,FALSE,FALSE,0.43258426966292135,0.48314606741573035,0.011235955056179775,Mamdani,Mamdani 40‑60%
ED   16,AD 83,39,157,3,225,83016,FALSE,FALSE,0.6977777777777778,0.17333333333333334,0.013333333333333334,Cuomo,Cuomo 60‑80%
ED   16,AD 84,59,16,2,84,84016,FALSE,FALSE,0.19047619047619047,0.7023809523809523,0.023809523809523808,Mamdani,Mamdani 60‑80%
ED   16,AD 85,45,112,2,186,85016,FALSE,FALSE,0.6021505376344086,0.24193548387096775,0.010752688172043012,Cuomo,Cuomo 60‑80%
ED   16,AD 86,87,86,3,196,86016,FALSE,FALSE,0.4387755102040816,0.44387755102040816,0.015306122448979591,Mamdani,Mamdani 40‑60%
ED   16,AD 87,83,125,3,239,87016,FALSE,FALSE,0.5230125523012552,0.3472803347280335,0.012552301255230125,Cuomo,Cuomo 40‑60%
ED   17,AD 23,21,59,9,98,23017,FALSE,FALSE,0.6020408163265306,0.21428571428571427,0.09183673469387756,Cuomo,Cuomo 60‑80%
ED   17,AD 24,37,8,1,47,24017,FALSE,FALSE,0.1702127659574468,0.7872340425531915,0.02127659574468085,Mamdani,Mamdani 60‑80%
ED   17,AD 25,60,128,15,223,25017,FALSE,FALSE,0.5739910313901345,0.26905829596412556,0.06726457399103139,Cuomo,Cuomo 40‑60%
ED   17,AD 26,83,179,20,317,26017,FALSE,FALSE,0.5646687697160884,0.2618296529968454,0.06309148264984227,Cuomo,Cuomo 40‑60%
ED   17,AD 27,78,66,5,166,27017,TRUE,FALSE,0.39759036144578314,0.46987951807228917,0.030120481927710843,Mamdani,Mamdani 40‑60%
ED   17,AD 28,2,5,0,7,28017,FALSE,FALSE,0.7142857142857143,0.2857142857142857,0,Cuomo,Cuomo 60‑80%
ED   17,AD 29,25,91,1,135,29017,FALSE,FALSE,0.674074074074074,0.18518518518518517,0.007407407407407408,Cuomo,Cuomo 60‑80%
ED   17,AD 30,39,27,0,67,30017,FALSE,FALSE,0.40298507462686567,0.582089552238806,0,Mamdani,Mamdani 40‑60%
ED   17,AD 31,1,2,1,4,31017,FALSE,FALSE,0.5,0.25,0.25,Cuomo,Cuomo 40‑60%
ED   17,AD 32,65,52,5,146,32017,FALSE,FALSE,0.3561643835616438,0.4452054794520548,0.03424657534246575,Mamdani,Mamdani 40‑60%
ED   17,AD 33,166,131,2,310,33017,FALSE,FALSE,0.42258064516129035,0.535483870967742,0.0064516129032258064,Mamdani,Mamdani 40‑60%
ED   17,AD 34,274,50,29,367,34017,FALSE,FALSE,0.1362397820163488,0.7465940054495913,0.07901907356948229,Mamdani,Mamdani 60‑80%
ED   17,AD 35,83,43,0,142,35017,FALSE,FALSE,0.3028169014084507,0.5845070422535211,0,Mamdani,Mamdani 40‑60%
ED   17,AD 36,403,70,68,572,36017,FALSE,FALSE,0.12237762237762238,0.7045454545454546,0.11888111888111888,Mamdani,Mamdani 60‑80%
ED   17,AD 37,113,70,5,199,37017,FALSE,FALSE,0.35175879396984927,0.5678391959798995,0.02512562814070352,Mamdani,Mamdani 40‑60%
ED   17,AD 38,84,97,21,222,38017,FALSE,FALSE,0.4369369369369369,0.3783783783783784,0.0945945945945946,Cuomo,Cuomo 40‑60%
ED   17,AD 39,68,25,3,103,39017,FALSE,FALSE,0.24271844660194175,0.6601941747572816,0.02912621359223301,Mamdani,Mamdani 60‑80%
ED   17,AD 40,37,41,3,87,40017,FALSE,FALSE,0.47126436781609193,0.42528735632183906,0.034482758620689655,Cuomo,Cuomo 40‑60%
ED   17,AD 41,90,101,3,208,41017,FALSE,FALSE,0.4855769230769231,0.4326923076923077,0.014423076923076924,Cuomo,Cuomo 40‑60%
ED   17,AD 42,139,116,16,294,42017,FALSE,FALSE,0.3945578231292517,0.47278911564625853,0.05442176870748299,Mamdani,Mamdani 40‑60%
ED   17,AD 43,126,106,6,260,43017,FALSE,FALSE,0.4076923076923077,0.4846153846153846,0.023076923076923078,Mamdani,Mamdani 40‑60%
ED   17,AD 44,344,100,321,822,44017,FALSE,FALSE,0.12165450121654502,0.41849148418491483,0.3905109489051095,Mamdani,Mamdani 40‑60%
ED   17,AD 45,22,127,2,154,45017,FALSE,FALSE,0.8246753246753247,0.14285714285714285,0.012987012987012988,Cuomo,Cuomo 80%+
ED   17,AD 46,139,48,21,220,46017,FALSE,FALSE,0.21818181818181817,0.6318181818181818,0.09545454545454546,Mamdani,Mamdani 60‑80%
ED   17,AD 47,11,4,0,16,47017,FALSE,FALSE,0.25,0.6875,0,Mamdani,Mamdani 60‑80%
ED   17,AD 48,8,2,0,11,48017,FALSE,FALSE,0.18181818181818182,0.7272727272727273,0,Mamdani,Mamdani 60‑80%
ED   17,AD 49,68,47,4,131,49017,FALSE,FALSE,0.35877862595419846,0.5190839694656488,0.030534351145038167,Mamdani,Mamdani 40‑60%
ED   17,AD 50,431,49,76,577,50017,FALSE,FALSE,0.08492201039861352,0.7469670710571924,0.1317157712305026,Mamdani,Mamdani 60‑80%
ED   17,AD 51,165,53,31,256,51017,FALSE,FALSE,0.20703125,0.64453125,0.12109375,Mamdani,Mamdani 60‑80%
ED   17,AD 52,230,162,178,626,52017,FALSE,FALSE,0.25878594249201275,0.36741214057507987,0.28434504792332266,Mamdani,Mamdani 0‑40%
ED   17,AD 53,543,34,23,607,53017,FALSE,FALSE,0.05601317957166392,0.8945634266886326,0.03789126853377265,Mamdani,Mamdani 80%+
ED   17,AD 54,24,55,3,90,54017,FALSE,FALSE,0.6111111111111112,0.26666666666666666,0.03333333333333333,Cuomo,Cuomo 60‑80%
ED   17,AD 55,27,14,0,45,55017,FALSE,FALSE,0.3111111111111111,0.6,0,Mamdani,Mamdani 60‑80%
ED   17,AD 56,234,86,11,352,56017,FALSE,FALSE,0.24431818181818182,0.6647727272727273,0.03125,Mamdani,Mamdani 60‑80%
ED   17,AD 57,310,48,115,509,57017,FALSE,FALSE,0.09430255402750491,0.6090373280943026,0.22593320235756384,Mamdani,Mamdani 60‑80%
ED   17,AD 58,41,145,4,216,58017,FALSE,FALSE,0.6712962962962963,0.18981481481481483,0.018518518518518517,Cuomo,Cuomo 60‑80%
ED   17,AD 59,71,179,2,278,59017,FALSE,FALSE,0.6438848920863309,0.25539568345323743,0.007194244604316547,Cuomo,Cuomo 60‑80%
ED   17,AD 60,47,136,7,227,60017,FALSE,FALSE,0.5991189427312775,0.20704845814977973,0.030837004405286344,Cuomo,Cuomo 40‑60%
ED   17,AD 61,42,68,26,159,61017,FALSE,FALSE,0.4276729559748428,0.2641509433962264,0.16352201257861634,Cuomo,Cuomo 40‑60%
ED   17,AD 62,28,54,11,100,62017,FALSE,FALSE,0.54,0.28,0.11,Cuomo,Cuomo 40‑60%
ED   17,AD 63,47,75,16,168,63017,FALSE,FALSE,0.44642857142857145,0.27976190476190477,0.09523809523809523,Cuomo,Cuomo 40‑60%
ED   17,AD 64,38,53,5,109,64017,FALSE,FALSE,0.48623853211009177,0.3486238532110092,0.045871559633027525,Cuomo,Cuomo 40‑60%
ED   17,AD 65,182,46,18,262,65017,FALSE,FALSE,0.17557251908396945,0.6946564885496184,0.06870229007633588,Mamdani,Mamdani 60‑80%
ED   17,AD 66,143,78,83,336,66017,FALSE,FALSE,0.23214285714285715,0.4255952380952381,0.24702380952380953,Mamdani,Mamdani 40‑60%
ED   17,AD 67,168,211,165,591,67017,FALSE,FALSE,0.3570219966159052,0.28426395939086296,0.27918781725888325,Cuomo,Cuomo 0‑40%
ED   17,AD 68,110,84,7,232,68017,FALSE,FALSE,0.3620689655172414,0.47413793103448276,0.03017241379310345,Mamdani,Mamdani 40‑60%
ED   17,AD 69,137,61,56,268,69017,FALSE,FALSE,0.22761194029850745,0.5111940298507462,0.208955223880597,Mamdani,Mamdani 40‑60%
ED   17,AD 70,92,35,9,153,70017,FALSE,FALSE,0.22875816993464052,0.6013071895424836,0.058823529411764705,Mamdani,Mamdani 60‑80%
ED   17,AD 71,237,79,30,358,71017,FALSE,FALSE,0.2206703910614525,0.6620111731843575,0.08379888268156424,Mamdani,Mamdani 60‑80%
ED   17,AD 72,52,91,8,157,72017,FALSE,FALSE,0.5796178343949044,0.33121019108280253,0.050955414012738856,Cuomo,Cuomo 40‑60%
ED   17,AD 73,127,131,64,355,73017,FALSE,FALSE,0.36901408450704226,0.35774647887323946,0.18028169014084508,Cuomo,Cuomo 0‑40%
ED   17,AD 74,365,139,108,654,74017,FALSE,FALSE,0.21253822629969418,0.5581039755351682,0.1651376146788991,Mamdani,Mamdani 40‑60%
ED   17,AD 75,116,83,73,305,75017,FALSE,FALSE,0.2721311475409836,0.380327868852459,0.23934426229508196,Mamdani,Mamdani 0‑40%
ED   17,AD 76,115,165,75,407,76017,FALSE,FALSE,0.40540540540540543,0.28255528255528256,0.18427518427518427,Cuomo,Cuomo 40‑60%
ED   17,AD 77,3,12,0,18,77017,FALSE,FALSE,0.6666666666666666,0.16666666666666666,0,Cuomo,Cuomo 60‑80%
